node_id,in_degree,out_degree,degree_centrality,pagerank,clustering_coeff,community_id
38fa91c88aa30c92,14,0,0.00045980031529164474,4.996198595629639e-05,0,1
93fd7ac581216117,10,0,0.0003284287966368891,4.378424331152986e-05,0,8
a0c8b88395e9e7f6,15,0,0.0004926431949553336,5.411958723431176e-05,0,3
a7fb738feb0cd37a,10,0,0.0003284287966368891,4.741689367624204e-05,0,15
c562c0e8803503c5,8,0,0.0002627430373095113,4.106648922326092e-05,0,1
d8483db1fe6736e9,11,0,0.000361271676300578,4.472898610500315e-05,0,12
dab38e4fb7ceb3e1,9,0,0.0002955859169732002,4.0349510751511915e-05,0,1
0b757910934be04d,0,9,0.0002955859169732002,2.3025411615312558e-05,0,2
1569b36b113d14e4,13,0,0.00042695743562795585,4.955231534432775e-05,0,2
400eeaa6c65b9316,7,0,0.00022990015764582237,3.919134453963548e-05,0,1
40b407fd02175040,5,0,0.00016421439831844456,3.2485257705212786e-05,0,11
81d380cc44be9c5e,7,0,0.00022990015764582237,3.6226200108933305e-05,0,11
8c4ad58c2d9bba1d,10,0,0.0003284287966368891,4.549307841328702e-05,0,2
9f046f53bfe1af82,13,0,0.00042695743562795585,5.694050928655933e-05,0,13
bfcb212b58d9b173,8,0,0.0002627430373095113,3.987295388015577e-05,0,2
d0900b66bd4a33b9,10,0,0.0003284287966368891,4.534402476409016e-05,0,15
d1eec0fdcce10864,15,0,0.0004926431949553336,5.8351604721972513e-05,0,3
0b77734701e06b7b,0,8,0.0002627430373095113,2.3025411615312558e-05,0,4
02c88618abc3f1cd,13,0,0.00042695743562795585,5.533031506915935e-05,0,10
7245f1e5ebfd6955,7,0,0.00022990015764582237,3.729391094297616e-05,0,4
0b7b48aadaff947f,0,10,0.0003284287966368891,2.3025411615312558e-05,0,10
1ad36aa503b67d9b,14,0,0.00045980031529164474,5.184915188261052e-05,0,8
22f8a1cd8e239b5e,4,0,0.00013137151865475564,3.272059101776665e-05,0,10
2541d1c86ca76964,10,0,0.0003284287966368891,4.380968475072487e-05,0,10
707f097519ab1e3f,16,0,0.0005254860746190226,5.4649148188451146e-05,0,0
9959bb4e8f0b7b16,7,0,0.00022990015764582237,3.921507144705866e-05,0,2
9de2df00a0d3ca0f,13,0,0.00042695743562795585,4.9976247151783764e-05,0,1
a8dae77918fae5c3,14,0,0.00045980031529164474,5.023005316149227e-05,0,13
0b7fb53c74c25ae6,0,6,0.00019705727798213345,2.3025411615312558e-05,0,4
130f8e323960be05,13,0,0.00042695743562795585,5.0040956899301525e-05,0,4
4776135bea24c24a,10,0,0.0003284287966368891,4.6806465057991275e-05,0,4
803632eae7dde4cb,5,0,0.00016421439831844456,3.635274361519024e-05,0,16
d8d53d2502789a72,11,0,0.000361271676300578,4.61361384426792e-05,0,7
0b7fcea13a696215,0,5,0.00016421439831844456,2.3025411615312558e-05,0,3
0b7bbd9b2afddb8b,6,0,0.00019705727798213345,3.6075210698058565e-05,0,16
1ee23f317e671ded,6,0,0.00019705727798213345,3.758582380400067e-05,0,1
2b433680506447fb,11,0,0.000361271676300578,4.7096422637052076e-05,0,16
656289a72e5d9c39,18,0,0.0005911718339464004,6.131085890642628e-05,0,8
0b807ba4632400dd,0,9,0.0002955859169732002,2.3025411615312558e-05,0,1
02fa1395add5206b,15,0,0.0004926431949553336,5.397301428810544e-05,0,1
11ef63e9717e55fc,15,0,0.0004926431949553336,5.40543797195054e-05,0,2
17d25d7e91a8cd55,3,0,9.852863899106673e-05,2.9510766310980268e-05,0,15
8bb1c65f812bc925,13,0,0.00042695743562795585,5.147259906223849e-05,0,13
ec589d797ffeebff,8,0,0.0002627430373095113,4.3690331216414345e-05,0,1
ece835f916e884d3,8,0,0.0002627430373095113,3.8460483891282235e-05,0,0
0b8a46cfcf081945,0,10,0.0003284287966368891,2.3025411615312558e-05,0,0
272ea7115b1747fa,11,0,0.000361271676300578,4.9393914731600544e-05,0,3
36b89e26d4219622,16,0,0.0005254860746190226,5.5956146819618384e-05,0,0
4d7447dbea73d6e4,11,0,0.000361271676300578,4.566829249887355e-05,0,0
59b44410bfca6864,10,0,0.0003284287966368891,4.358823361477523e-05,0,13
9d80e7f6767d6b3e,8,0,0.0002627430373095113,4.141326710098424e-05,0,2
9e78d3692ea74c0b,9,0,0.0002955859169732002,4.1778296445956154e-05,0,11
a1ec268db74727b5,12,0,0.0003941145559642669,4.794809433439095e-05,0,16
e2d0bfbd4a16bf59,10,0,0.0003284287966368891,4.600959493642228e-05,0,0
e78af34b880d636f,11,0,0.000361271676300578,4.926341674077308e-05,0,3
0b8b2635585e096a,0,12,0.0003941145559642669,2.3025411615312558e-05,0,3
01978b80ff032130,12,0,0.0003941145559642669,4.523523495779322e-05,0,16
091bde2a7b23f7ad,11,0,0.000361271676300578,4.656322277629636e-05,0,3
241dc1d60c1865b4,16,0,0.0005254860746190226,5.668346778947495e-05,0,3
44f73f422d5b5ff5,8,0,0.0002627430373095113,3.629090985645105e-05,0,1
52f08c8a4c65cff1,13,0,0.00042695743562795585,4.8603958044595406e-05,0,3
6ccd5268bb65c97a,9,0,0.0002955859169732002,3.880660621273986e-05,0,1
a101a5b8b029d9ef,8,0,0.0002627430373095113,4.089249190215764e-05,0,16
cef8da7b723d27ce,10,0,0.0003284287966368891,4.250470484245026e-05,0,3
d2f418e1c7f938b1,11,0,0.000361271676300578,4.6791863884192405e-05,0,3
0b92932a58e85e6c,0,10,0.0003284287966368891,2.3025411615312558e-05,0,1
1118be819c391f66,8,0,0.0002627430373095113,4.012604089266962e-05,0,16
11c47d4b4a312929,10,0,0.0003284287966368891,4.107857390687855e-05,0,3
49308fd6e0b5d156,9,0,0.0002955859169732002,4.709981591340507e-05,0,12
4d504862a8b7fc54,11,0,0.000361271676300578,4.8357839774121916e-05,0,1
a959b276c08e4797,14,0,0.00045980031529164474,5.3272047330806335e-05,0,3
ab8e863cba5c8d7e,6,0,0.00019705727798213345,3.6044293818688966e-05,0,1
abb5d845a8661e2f,11,0,0.000361271676300578,4.638889155556709e-05,0,1
fd7447e17b6d9cc2,15,0,0.0004926431949553336,5.625170997409262e-05,0,0
0b92bcdb585da8d9,0,8,0.0002627430373095113,2.3025411615312558e-05,0,16
1f86c99bddcc3261,9,0,0.0002955859169732002,4.1412050336501e-05,0,12
7190c62a9a79b5c4,9,0,0.0002955859169732002,3.9871018118477894e-05,0,16
8d61ee752223f4cc,7,0,0.00022990015764582237,3.895407546540375e-05,0,15
d58ed0a0fb21600c,7,0,0.00022990015764582237,3.868467274731917e-05,0,13
dd4c44e42613e540,7,0,0.00022990015764582237,3.876771692330027e-05,0,0
e72a2b310ec23e3e,9,0,0.0002955859169732002,3.968385761796501e-05,0,15
0b932a68f132e1ff,0,7,0.00022990015764582237,2.3025411615312558e-05,0,8
b7e1c7d1de366b49,10,0,0.0003284287966368891,4.2693643315663916e-05,0,4
bdad938dd70959c7,10,0,0.0003284287966368891,4.623104607237191e-05,0,8
c53b93f9d468af70,16,0,0.0005254860746190226,6.222006784485538e-05,0,2
0b9cad96264dafc5,0,7,0.00022990015764582237,2.3025411615312558e-05,0,4
79409bbc1c8e6969,8,0,0.0002627430373095113,3.9610519904111565e-05,0,1
af0f031a226f78d6,7,0,0.00022990015764582237,3.9568541529439805e-05,0,15
b7489070eedab86a,17,0,0.0005583289542827115,5.952382836494918e-05,0,7
bee3cfd8b7f346d0,14,0,0.00045980031529164474,5.140920856070458e-05,0,15
0b9d0c8729b874d9,0,10,0.0003284287966368891,2.3025411615312558e-05,0,13
0253e8d73d3b42c8,7,0,0.00022990015764582237,3.578136207535616e-05,0,0
37a549b9ca7f2703,8,0,0.0002627430373095113,4.096295362723251e-05,0,13
57e4c07c94eacfcd,4,0,0.00013137151865475564,3.065037686448729e-05,0,0
63b90e5ad5c5e0c4,11,0,0.000361271676300578,4.295501831620199e-05,0,13
a058c6a9efa81f45,11,0,0.000361271676300578,4.7969802518921476e-05,0,13
f77174aaa2221cce,9,0,0.0002955859169732002,4.03704999388478e-05,0,1
0b9f496873c09bef,0,8,0.0002627430373095113,2.3025411615312558e-05,0,13
0309ea0e4ea77bbf,10,0,0.0003284287966368891,4.3202629888541266e-05,0,13
b3dd39db76e77f35,8,0,0.0002627430373095113,3.649956544504084e-05,0,3
d48c5df9dc12948b,8,0,0.0002627430373095113,4.084575708450592e-05,0,4
0b9fa73cc6989cc1,0,6,0.00019705727798213345,2.3025411615312558e-05,0,8
375de980d42efdc4,10,0,0.0003284287966368891,4.324217473424655e-05,0,0
cf3f9424913084a4,14,0,0.00045980031529164474,4.9002069393973264e-05,0,8
ff9af242fb5c3b23,9,0,0.0002955859169732002,4.65375601071953e-05,0,2
0ba196a2084a0c5b,0,5,0.00016421439831844456,2.3025411615312558e-05,0,1
1b11728825bc706a,8,0,0.0002627430373095113,4.2851482720173594e-05,0,2
3afbb1326a5e6785,12,0,0.0003941145559642669,5.015267800185353e-05,0,1
7c121e47526e8057,8,0,0.0002627430373095113,4.55904195719462e-05,0,16
9f7e3675ca8eea5b,14,0,0.00045980031529164474,5.075375965657395e-05,0,1
0ba2b705cec71541,0,15,0.0004926431949553336,2.3025411615312558e-05,0,3
22959f9803fbe28f,7,0,0.00022990015764582237,3.767951466921014e-05,0,15
49c6da1e461b1595,12,0,0.0003941145559642669,5.5215635016614005e-05,0,16
70c40b90bbdc130d,10,0,0.0003284287966368891,4.230626161672917e-05,0,15
7807797fe191f22c,10,0,0.0003284287966368891,5.2350652425873064e-05,0,0
91c379fe475faa30,12,0,0.0003941145559642669,4.842996072349214e-05,0,8
a1a71bb52863d287,12,0,0.0003941145559642669,4.494138633509082e-05,0,13
b96963e1c4998386,10,0,0.0003284287966368891,4.320788409880981e-05,0,1
c9f240af8f6c84d9,7,0,0.00022990015764582237,3.827534211366202e-05,0,3
f576a8abc310a4e5,7,0,0.00022990015764582237,3.6693548285450376e-05,0,3
0ba75bbf4a5747e8,0,15,0.0004926431949553336,2.3025411615312558e-05,0,12
0781b158f9827c9f,6,0,0.00019705727798213345,3.869379848094345e-05,0,3
56d8ade5880d8abc,14,0,0.00045980031529164474,4.9775702241955264e-05,0,3
606b5529581228f3,12,0,0.0003941145559642669,4.6905888380472036e-05,0,0
91c6093202ff85ec,10,0,0.0003284287966368891,4.5337976728864634e-05,0,13
b2e3f64c133d5b17,12,0,0.0003941145559642669,4.453391663534922e-05,0,10
c9a2ca5e6fc59cb1,8,0,0.0002627430373095113,4.18171222944668e-05,0,12
d0e5304ff359bad8,10,0,0.0003284287966368891,4.3858355330054455e-05,0,12
d52b885ffa0279d8,14,0,0.00045980031529164474,5.1272101326434066e-05,0,0
ea8cb6923e6ca274,9,0,0.0002955859169732002,4.2741973916682005e-05,0,2
fc439d5c4b930b5f,12,0,0.0003941145559642669,4.82003793884954e-05,0,2
0bb14347b292f78e,0,8,0.0002627430373095113,2.3025411615312558e-05,0,12
000da4f796f14bb4,12,0,0.0003941145559642669,4.8163497435115064e-05,0,16
2eb7615ed14ce9da,9,0,0.0002955859169732002,4.104082655415986e-05,0,8
3850d969f34c154d,2,0,6.568575932737782e-05,2.836396578552683e-05,0,3
3c586de0b457b5e2,14,0,0.00045980031529164474,5.257354155621197e-05,0,8
bb5f54b4e19593fc,11,0,0.000361271676300578,4.520787522243923e-05,0,0
0bb18c573fa173e3,0,8,0.0002627430373095113,2.3025411615312558e-05,0,4
0a06c14c5167502c,13,0,0.00042695743562795585,5.3067630897622067e-05,0,4
409013e8c767796a,11,0,0.000361271676300578,4.653778133710135e-05,0,15
524575c0764711cd,12,0,0.0003941145559642669,4.850761242051342e-05,0,1
54d1bbf6550e1909,8,0,0.0002627430373095113,4.152520943344229e-05,0,3
6ef0c45109ab0275,17,0,0.0005583289542827115,6.142174226337821e-05,0,2
85a5327d6e996f28,5,0,0.00016421439831844456,3.196988311879843e-05,0,0
b67ae0fc37847b4b,9,0,0.0002955859169732002,4.038703687432455e-05,0,4
df7df5100ccb5fc3,7,0,0.00022990015764582237,3.715154949843712e-05,0,4
0bb23fb8f72d38cb,0,12,0.0003941145559642669,2.3025411615312558e-05,0,15
14255d4dfbf473da,7,0,0.00022990015764582237,3.855143703640441e-05,0,3
1ea31c5980223bf4,14,0,0.00045980031529164474,5.563359361660684e-05,0,11
324e3c0248f29667,9,0,0.0002955859169732002,3.979983739620837e-05,0,3
695c541a82cd7c40,9,0,0.0002955859169732002,4.099523367322905e-05,0,10
8d9e5e0f4aa60456,7,0,0.00022990015764582237,3.581421471640364e-05,0,13
cb4e9608d136bffd,12,0,0.0003941145559642669,4.738503656977177e-05,0,15
d19939fb6615029f,12,0,0.0003941145559642669,4.8784426340450464e-05,0,0
e532b51cb7119225,11,0,0.000361271676300578,4.4930324839788645e-05,0,15
edb164a5386bfe34,5,0,0.00016421439831844456,3.1353556120846825e-05,0,13
0bb314a4bfa3f2dc,0,9,0.0002955859169732002,2.3025411615312558e-05,0,15
278e83a2e7070858,11,0,0.000361271676300578,4.714655073105677e-05,0,15
330dbc01e9894e81,11,0,0.000361271676300578,4.702452291758791e-05,0,5
39db4edea49a714b,6,0,0.00019705727798213345,3.397142490653708e-05,0,16
490d24aa5572a176,9,0,0.0002955859169732002,4.187198731116561e-05,0,15
55cec427cca16d57,14,0,0.00045980031529164474,5.11809903923348e-05,0,2
783bbbcf1fd32389,10,0,0.0003284287966368891,4.2806047628219887e-05,0,3
91d4b4730f64f50b,6,0,0.00019705727798213345,3.437981531309354e-05,0,2
ae6690b828abc95e,10,0,0.0003284287966368891,5.0354854482239115e-05,0,4
cf6f692b38bc3f6b,8,0,0.0002627430373095113,4.1007973913112383e-05,0,15
0bb39b485507323d,0,5,0.00016421439831844456,2.3025411615312558e-05,0,8
16a97e3958aa4aa2,11,0,0.000361271676300578,5.266481635797385e-05,0,8
1b94465793d26f5a,10,0,0.0003284287966368891,4.2465878993939613e-05,0,0
ddb735e5c8f4e7c4,7,0,0.00022990015764582237,3.729319194578152e-05,0,0
fb818b8881be7779,11,0,0.000361271676300578,4.873503676392624e-05,0,8
0bb478261a4d7001,0,8,0.0002627430373095113,2.3025411615312558e-05,0,15
355cb549c6eec678,10,0,0.0003284287966368891,4.694387648338259e-05,0,15
68f300e76a1749e5,8,0,0.0002627430373095113,4.119059920055136e-05,0,1
f3c62f36926ab578,11,0,0.000361271676300578,4.573026452630399e-05,0,13
f63b6317bf686abe,11,0,0.000361271676300578,4.759808096929174e-05,0,15
ff9d60c72a27af5c,7,0,0.00022990015764582237,3.529446270589249e-05,0,1
0bc54854a6893c7f,0,7,0.00022990015764582237,2.3025411615312558e-05,0,0
10f5efc2e9c6db0a,9,0,0.0002955859169732002,4.141196737528623e-05,0,11
12459c0545448aa5,13,0,0.00042695743562795585,5.057854557098744e-05,0,0
1b9b6808e2511003,9,0,0.0002955859169732002,4.415300591116626e-05,0,2
28b1db6e824325bd,6,0,0.00019705727798213345,3.68042738534252e-05,0,0
41f47336e22085ea,11,0,0.000361271676300578,4.610522156330962e-05,0,0
ef1d2aa49704c4ea,9,0,0.0002955859169732002,4.398044658445226e-05,0,0
0bc56fcf1db17388,0,5,0.00016421439831844456,2.3025411615312558e-05,0,1
21b4fdca55c893ed,13,0,0.00042695743562795585,4.849365541614686e-05,0,0
60360564fba3c634,9,0,0.0002955859169732002,4.4538028908896855e-05,0,15
94c8582cb1131ddb,11,0,0.000361271676300578,4.898480532784944e-05,0,1
fa27b0bfdfd2dc97,5,0,0.00016421439831844456,3.4192876042486715e-05,0,4
0bc5fd749913c43a,0,11,0.000361271676300578,2.3025411615312558e-05,0,13
1d3cdac8c46703a9,13,0,0.00042695743562795585,5.2054287312989426e-05,0,0
40619d4ced2888d3,9,0,0.0002955859169732002,4.114580014457755e-05,0,2
4b08a021052f3457,12,0,0.0003941145559642669,4.737389211325482e-05,0,11
78e8a458097e13fa,6,0,0.00019705727798213345,3.417849609859388e-05,0,2
79deaf859655b388,6,0,0.00019705727798213345,3.8646344666097104e-05,0,11
0bc6f4f4c76447c3,0,9,0.0002955859169732002,2.3025411615312558e-05,0,10
2318dea202437da4,10,0,0.0003284287966368891,4.265134242819955e-05,0,12
68fa698875b7cc81,10,0,0.0003284287966368891,4.492606616409731e-05,0,16
73c59de0c2c0f138,11,0,0.000361271676300578,4.594696735272612e-05,0,12
7a9398de21acbbfb,12,0,0.0003941145559642669,4.787683065090665e-05,0,10
808a3483813a0472,9,0,0.0002955859169732002,4.276691758858842e-05,0,10
848e42f07cff539c,9,0,0.0002955859169732002,3.991128196137782e-05,0,1
e2f58d1d4077f024,15,0,0.0004926431949553336,5.088317915160945e-05,0,10
f712c08fce590714,4,0,0.00013137151865475564,3.243708489317179e-05,0,1
0bd925de8a02eeae,0,10,0.0003284287966368891,2.3025411615312558e-05,0,15
265ce9e85a03fd90,9,0,0.0002955859169732002,4.346097111132366e-05,0,15
2cd0fae8cc92011f,7,0,0.00022990015764582237,3.53562135034169e-05,0,15
5c10dbdd43893f8d,9,0,0.0002955859169732002,4.350317071590149e-05,0,0
6ed87a6192a9bc18,4,0,0.00013137151865475564,3.046847057424295e-05,0,15
8484d56b7908e997,6,0,0.00019705727798213345,3.7688142635545826e-05,0,1
a525f0cbc9c9ab08,13,0,0.00042695743562795585,4.965908642773203e-05,0,15
d62b2b14b7de7a12,9,0,0.0002955859169732002,4.073187899036999e-05,0,2
0bd984c551ea3a92,0,8,0.0002627430373095113,2.3025411615312558e-05,0,13
1540a5ae8eae5618,8,0,0.0002627430373095113,4.0433771691976254e-05,0,13
239fbafcf5af03a4,11,0,0.000361271676300578,4.797101928340471e-05,0,13
4eaf4b4b3ba54549,11,0,0.000361271676300578,5.0192222847558816e-05,0,7
b419f3eeb473f506,10,0,0.0003284287966368891,4.4767389013987554e-05,0,1
d122bfb307e12fb6,13,0,0.00042695743562795585,5.076216639300361e-05,0,2
0bdc2c3cfeb8084a,0,8,0.0002627430373095113,2.3025411615312558e-05,0,5
0d986d6caf25fb12,10,0,0.0003284287966368891,4.176745618056001e-05,0,8
189a36ebf8434af9,10,0,0.0003284287966368891,4.3966647369062794e-05,0,3
1c780b056b71798b,9,0,0.0002955859169732002,4.6633186734082636e-05,0,1
8c2e6bb856f22481,15,0,0.0004926431949553336,5.438462066175196e-05,0,5
a5e32e004aae060d,6,0,0.00019705727798213345,3.467676115448054e-05,0,0
c742cf8ac37b0791,12,0,0.0003941145559642669,4.8356844239544724e-05,0,15
0be4dbce1c16162a,0,8,0.0002627430373095113,2.3025411615312558e-05,0,15
0f7092560abcd27b,9,0,0.0002955859169732002,4.060848801027419e-05,0,10
1eb5c57314f224ff,6,0,0.00019705727798213345,3.43445844505561e-05,0,15
4380fcedecc1dc8d,6,0,0.00019705727798213345,3.61036110872469e-05,0,0
5d7c90a64c174256,1,0,3.284287966368891e-05,2.5516736894745884e-05,0,15
deea6fdc520d0b51,9,0,0.0002955859169732002,4.212557209096807e-05,0,7
f7bb9e83791d14fc,8,0,0.0002627430373095113,4.018392016683829e-05,0,7
f8ac416bf6987d79,13,0,0.00042695743562795585,5.204485738824431e-05,0,15
0bef3ca3a51f8e5b,0,10,0.0003284287966368891,2.3025411615312558e-05,0,11
667c116cf66332c6,9,0,0.0002955859169732002,4.182970474537303e-05,0,11
9b979ee10a25f187,12,0,0.0003941145559642669,4.773253344468973e-05,0,11
aecdf77143913288,10,0,0.0003284287966368891,4.361124152500377e-05,0,3
c8ca431692bc1e21,14,0,0.00045980031529164474,5.221094574020654e-05,0,16
c9244ed237f0f307,13,0,0.00042695743562795585,4.9107975078039215e-05,0,7
cd451eda1c3951fe,13,0,0.00042695743562795585,5.370250542049065e-05,0,0
0bf91ca39b3a8cf0,0,14,0.00045980031529164474,2.3025411615312558e-05,0,13
035c0e7bcde939b0,12,0,0.0003941145559642669,4.910869407523384e-05,0,13
455efc44338dd669,13,0,0.00042695743562795585,4.6387510923421235e-05,0,3
54c58d40bf19121e,10,0,0.0003284287966368891,4.5945604186099176e-05,0,13
a5c962c839a8fc3a,5,0,0.00016421439831844456,3.063383992901053e-05,0,4
a71495a94cda8f0e,7,0,0.00022990015764582237,3.541898748925678e-05,0,11
b2153aeedb58db56,6,0,0.00019705727798213345,3.5956078393654096e-05,0,4
b79df74cbb4cc6a0,15,0,0.0004926431949553336,5.683404239427585e-05,0,13
c3f35112aaeb367a,7,0,0.00022990015764582237,3.3649894891840985e-05,0,8
cc74570a68491883,11,0,0.000361271676300578,4.2639378547754296e-05,0,3
d20ef911aaa63e8a,5,0,0.00016421439831844456,3.189927499157984e-05,0,13
d24fa3fa0794adf5,13,0,0.00042695743562795585,5.147944905587343e-05,0,13
0c0f5723a4f182af,0,12,0.0003941145559642669,2.3025411615312558e-05,0,3
0e0f3a1c8a3bfa5d,9,0,0.0002955859169732002,4.3367999243308845e-05,0,15
1182b8f371ff6922,4,0,0.00013137151865475564,3.2310541386914866e-05,0,3
50f190a38363f11b,9,0,0.0002955859169732002,4.527406080630387e-05,0,3
5389af3cd6d6760d,9,0,0.0002955859169732002,4.073898600110164e-05,0,16
57ddb686f1705327,10,0,0.0003284287966368891,4.704890538127679e-05,0,13
aae36066c0e9770b,16,0,0.0005254860746190226,5.2634877547662546e-05,0,3
b3a0c911d66df1bd,11,0,0.000361271676300578,4.390249882976257e-05,0,3
c7b327ae93ac0a96,7,0,0.00022990015764582237,3.709425095277182e-05,0,2
f792f3599c7a0cca,11,0,0.000361271676300578,4.2757791854964125e-05,0,10
0c1665005028d379,0,9,0.0002955859169732002,2.3025411615312558e-05,0,13
095b9a3f6b2d6ec0,7,0,0.00022990015764582237,3.656191649135445e-05,0,13
0fe7fd908a911047,6,0,0.00019705727798213345,3.616890156326802e-05,0,13
2a9a53c5bc56dc5e,12,0,0.0003941145559642669,4.91734038227516e-05,0,1
6139be93560c4262,11,0,0.000361271676300578,4.819341064645502e-05,0,15
62126e8c98eda266,10,0,0.0003284287966368891,4.4166805126555713e-05,0,7
69461421824c161b,7,0,0.00022990015764582237,3.9190127775152244e-05,0,1
7691d00423bef6dc,6,0,0.00019705727798213345,3.575885193241623e-05,0,13
0c196e7a3139da3a,0,8,0.0002627430373095113,2.3025411615312558e-05,0,13
173992b776de79a5,9,0,0.0002955859169732002,4.2630529351512565e-05,0,13
3c1cc8a191db1ff3,9,0,0.0002955859169732002,4.3086014074318046e-05,0,7
689cd7060e92a028,15,0,0.0004926431949553336,5.38360453225262e-05,0,3
82aed84df99d6398,11,0,0.000361271676300578,4.3714702293269826e-05,0,1
af0d8840940de2d6,16,0,0.0005254860746190226,5.527080422443362e-05,0,13
0c1adb238a5d757c,0,4,0.00013137151865475564,2.3025411615312558e-05,0,13
5b7b3cc36a61d156,11,0,0.000361271676300578,5.363262442391914e-05,0,13
a873fbcc22b2be9b,9,0,0.0002955859169732002,4.394413722612285e-05,0,13
d987c3530513f9cc,8,0,0.0002627430373095113,4.4309166571094766e-05,0,1
e2883cada4cc9739,13,0,0.00042695743562795585,5.275019363618778e-05,0,8
0c1e92b055a20d57,0,5,0.00016421439831844456,2.3025411615312558e-05,0,2
0b107d325046b92d,10,0,0.0003284287966368891,4.3642877401568e-05,0,13
2f77d6c47a4711ff,13,0,0.00042695743562795585,4.8296088976597506e-05,0,2
66115ca02a21c9ff,10,0,0.0003284287966368891,4.8151708809165815e-05,0,2
746b67ba6df8de95,8,0,0.0002627430373095113,3.93574328915977e-05,0,2
0c1efa785fff20c8,0,9,0.0002955859169732002,2.3025411615312558e-05,0,13
08ca8f68c1fea7e2,8,0,0.0002627430373095113,4.289224433036212e-05,0,16
13be7cf1f33822e9,13,0,0.00042695743562795585,5.9937214766063405e-05,0,13
4c08cb74846e0498,8,0,0.0002627430373095113,4.260582437503108e-05,0,3
9c0217bb9ae8afe1,11,0,0.000361271676300578,4.572415305014954e-05,0,13
9ff7e0b3bb7db500,7,0,0.00022990015764582237,4.00217862994466e-05,0,4
b374b7edc7290eba,13,0,0.00042695743562795585,5.227817197790554e-05,0,1
dfbda8f849746643,10,0,0.0003284287966368891,4.397577310268709e-05,0,0
0c1fa95e61c4c318,0,8,0.0002627430373095113,2.3025411615312558e-05,0,16
110b3c86719ab509,12,0,0.0003941145559642669,4.911062983691173e-05,0,13
188a93455d330d47,10,0,0.0003284287966368891,5.115639808557328e-05,0,4
233b10c69ffd492e,14,0,0.00045980031529164474,5.325896711261151e-05,0,4
df17f2284a8ffc75,7,0,0.00022990015764582237,3.6040163223469544e-05,0,3
0c1fff74ef7508cb,0,11,0.000361271676300578,2.3025411615312558e-05,0,12
253f8ffc64116404,10,0,0.0003284287966368891,4.322923278474301e-05,0,15
9041efacf9f1141b,8,0,0.0002627430373095113,3.837766094520718e-05,0,13
c31cfb5058bc7321,11,0,0.000361271676300578,4.6320782453010835e-05,0,12
df1bfa3a39d140a6,8,0,0.0002627430373095113,3.767304369445836e-05,0,3
e2495e0a66cb47c2,4,0,0.00013137151865475564,2.9787082463628707e-05,0,1
ebacb52a0f723b34,5,0,0.00016421439831844456,3.281815340633188e-05,0,12
0c28ddf9ed441515,0,5,0.00016421439831844456,2.3025411615312558e-05,0,8
0efb3bcf6488c1a0,4,0,0.00013137151865475564,3.275222689433088e-05,0,7
34c99cb4b077d849,9,0,0.0002955859169732002,4.4849714192774016e-05,0,8
8ae69e0825d9ee89,14,0,0.00045980031529164474,5.564200035303651e-05,0,8
95d2e4eb887b46ea,18,0,0.0005911718339464004,5.920449318379462e-05,0,4
e8d3b99d913efbb3,7,0,0.00022990015764582237,3.93574328915977e-05,0,13
0c2b426373d7f378,0,7,0.00022990015764582237,2.3025411615312558e-05,0,2
5a2d22cf7779a2c6,13,0,0.00042695743562795585,5.225839955505289e-05,0,2
af8c785f3ac58d0b,13,0,0.00042695743562795585,4.8507114653224836e-05,0,1
b67904c7c8a3a179,8,0,0.0002627430373095113,4.089918410681545e-05,0,2
df03453d3a0a57d8,8,0,0.0002627430373095113,4.4996527889172195e-05,0,12
0c2e287617752b2c,0,6,0.00019705727798213345,2.3025411615312558e-05,0,13
09d91d2990c8b817,7,0,0.00022990015764582237,3.9642874777870446e-05,0,13
20e1f3dcaa88fdb1,11,0,0.000361271676300578,5.0397137048031695e-05,0,10
8b4557a25fd9bdc5,11,0,0.000361271676300578,4.965764843334276e-05,0,13
95942e242d549deb,10,0,0.0003284287966368891,4.5334097072056444e-05,0,13
e8000a2805ff26f4,9,0,0.0002955859169732002,4.025444533284211e-05,0,13
0c31f74e5255b01e,0,7,0.00022990015764582237,2.3025411615312558e-05,0,8
251ad9d137e9c073,8,0,0.0002627430373095113,4.170639672649199e-05,0,8
b782c351f2c837e5,6,0,0.00019705727798213345,3.617011832775126e-05,0,8
c4b60289cda5f843,10,0,0.0003284287966368891,4.3527320562850914e-05,0,3
e156743162c2187c,15,0,0.0004926431949553336,5.829496173257293e-05,0,0
e3dc2093fc1f7350,12,0,0.0003941145559642669,4.9142348674690735e-05,0,7
0c41e150e4bd29a0,0,6,0.00019705727798213345,2.3025411615312558e-05,0,3
0c99d4f29895e600,13,0,0.00042695743562795585,6.10702909038897e-05,0,3
17252b2f1ed5d6d1,4,0,0.00013137151865475564,3.358388541862524e-05,0,10
2d197e83aba71613,10,0,0.0003284287966368891,4.783463104632884e-05,0,3
b3b14e57b5a39505,11,0,0.000361271676300578,4.621473036680119e-05,0,16
d41989a465d6dbce,10,0,0.0003284287966368891,4.135718531980219e-05,0,3
0c4675a7d2ac06d6,0,9,0.0002955859169732002,2.3025411615312558e-05,0,15
7aa9442a423fba22,8,0,0.0002627430373095113,3.813154267473369e-05,0,0
aca0fbad8e088584,7,0,0.00022990015764582237,4.040091905092879e-05,0,3
b75cffd46564b241,6,0,0.00019705727798213345,3.61036110872469e-05,0,15
